Date,Security ID,Base Currency,Pricing Frequency,Investment Type,Domicile,Portfolio Currency,Fund Size (USD),NAV (Daily - USD),Management Fee,Annual Report Net Expense Ratio,Average Yield to Maturity (Long),Average Yield to Maturity (Net),Yield to Maturity,Asset Allocation - Cash (%),Asset Allocation - Equity (%),Asset Allocation - US Equity (%),Asset Allocation - Non-US Equity (%),Asset Allocation - Bonds (%),Asset Allocation - US Bonds (%),Asset Allocation - Non-US Bonds (%),Asset Allocation - Other (%),Equity Sector - Basic Materials (%),Equity Sector - Communication Services (%),Equity Sector - Consumer Cyclical (%),Equity Sector - Consumer Defensive (%),Equity Sector - Healthcare (%),Equity Sector - Industrials (%),Equity Sector - Real Estate (%),Equity Sector - Technology (%),Equity Sector - Energy (%),Equity Sector - Financial Services (%),Equity Sector - Utilities (%),Equity Country - Belgium (%),Equity Country - Brazil (%),Equity Country - Canada (%),Equity Country - China (%),Equity Country - France (%),Equity Country - Germany (%),Equity Country - Italy (%),Equity Country - India (%),Equity Country - Japan (%),Equity Country - Mexico (%),Equity Country - Netherlands (%),Equity Country - Russia (%),Equity Country - Spain (%),Equity Country - Sweden (%),Equity Country - Switzerland (%),Equity Country - United Kingdom (%),Equity Country - United States (%),Market Cap - Giant (%),Market Cap - Large (%),Market Cap - Mid (%),Market Cap - Small (%),Market Cap - Micro (%),Fixed Income - Government (%),Fixed Income - Municipal (%),Fixed Income - Corporate (%),Fixed Income - Securitized (%),Fixed Income - Cash Equivalents (%),Fixed Income - Derivatives (%),Fixed Income - Belgium (%),Fixed Income - Brazil (%),Fixed Income - Canada (%),Fixed Income - France (%),Fixed Income - Germany (%),Fixed Income - Indonesia (%),Fixed Income - Italy (%),Fixed Income - Japan (%),Fixed Income - Mexico (%),Fixed Income - Netherlands (%),Fixed Income - Russia (%),Fixed Income - Spain (%),Fixed Income - Sweden (%),Fixed Income - Switzerland (%),Fixed Income - United Kingdom (%),Fixed Income - United States (%),Maturity - 1-3 Years (%),Maturity - 3-5 Years (%),Maturity - 5-7 Years (%),Maturity - 7-10 Years (%),Maturity - 10-15 Years (%),Maturity - 15-20 Years (%),Maturity - 20-30 Years (%),Maturity - 30+ Years (%),Credit Quality - AAA (%),Credit Quality - AA (%),Credit Quality - A (%),Credit Quality - BBB (%),Credit Quality - BB (%),Credit Quality - B (%),Credit Quality - Below B (%),Credit Quality - Not Rated (%),Equity Region - Emerging Markets (%),Equity Region - Europe Developed (%),Equity Region - North America (%),Equity Region - Japan (%),Fixed Income Region - Emerging Markets (%),Fixed Income Region - Europe Developed (%),Fixed Income Region - Japan (%),Fixed Income Region - North America (%)
3/31/2015,d08c8fb4,Euro,Daily,Insurance Product Fund,Spain,Euro,626074.82,16.517,,,0.1,0.1,,16.82,15.51,2.6,12.9,66.48,4.67,61.82,1.19,1.06,0.88,1.94,0.97,1.17,1.75,0.19,2.28,0.55,1.82,0.57,0.14,0.05,0,0.44,3.08,2.5,0.42,0.1,1.06,0.02,1.52,0.03,0.56,0,0.01,0.46,2.21,9.35,3.12,0.63,0.06,0.01,35.56,0,29.33,2.54,16.82,0,0,0,0,4.08,2.53,0,4.9,0.58,0,0.32,0,42.86,0,0.75,1.93,4.66,21.66,21.86,12.56,0.7,2.07,0.09,0.24,0,,,,,,,,,0.78,8.37,2.21,1.06,0,59.19,0.58,4.66
4/30/2015,5ecb08dc,Euro,Daily,Exchange-Traded Fund,Germany,Euro,95742674.08,22.141,0.45,0.46,,,,1.39,96.82,0,96.82,0,0,0,1.79,0,2.98,0,0,0,0,92.15,0,0,1.69,0,5.32,0,0,0,11.66,32.37,0,0,0,0,0,0,2.56,12.2,6.38,23.08,0,0,29.25,67.57,0,0,0,0,0,0,1.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73.74,0,0,,,,
5/31/2015,5ecb08dc,Euro,Daily,Exchange-Traded Fund,Germany,Euro,99869722.99,23.096,0.45,0.46,,,,1.01,97.14,0,97.14,0,0,0,1.85,0,2.9,0,0,0,0,92.54,0,0,1.7,0,5.31,0,0,0,11.92,31.99,0,0,0,0,0,0,2.61,12.72,6.43,22.89,0,0,28.87,68.27,0,0,0,0,0,0,1.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74.25,0,0,,,,
3/31/2015,5ecb08dc,Euro,Daily,Exchange-Traded Fund,Germany,Euro,84519906.18,20.488,0.45,0.46,,,,0.98,97.19,0,97.19,0,0,0,1.83,0,3.04,0,0,0,0,92.42,0,0,1.73,0,5.3,0,0,0,11.65,32.5,0,0,0,0,0,0,2.59,11.59,6.72,23.57,0,0,27.83,69.36,0,0,0,0,0,0,0.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73.61,0,0,,,,
4/30/2015,366e4d70,Euro,Daily,Open-End Fund,Luxembourg,Euro,9262300081,4988.784,0.65,0.53,,,,0.76,99.24,0.33,98.91,0,0,0,0,7.4,1.61,12.85,6.54,11.67,25.18,0,27.39,2.1,4.5,0,0,0.03,0,0.05,10.05,21.18,0.54,0.01,0.01,0,8.03,0,0.79,14.58,12.62,11.65,0.33,29.43,44.02,25.79,0,0,0,0,0,0,0.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,87.14,0.33,0.01,,,,
5/31/2015,366e4d70,Euro,Daily,Open-End Fund,Luxembourg,Euro,9275732377,4997.661,0.65,0.53,,,,1.06,98.94,0.35,98.59,0,0,0,0,7.26,1.56,12.72,6.02,12.29,22.62,0,27.8,1.98,4.65,0,0,0.02,0,0.04,10.27,20.66,0.53,0.01,0.01,0,8.6,0,0.79,13.93,12.66,10.88,0.35,32.33,44.55,20.02,0,0,0,0,0,0,1.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,87.59,0.35,0.01,,,,
3/31/2015,366e4d70,Euro,Daily,Open-End Fund,Luxembourg,Euro,8388345346,4518.471,0.65,0.53,,,,0.59,99.41,0.36,99.05,0,0,0,0,7.33,1.72,12.69,6.93,13.41,24.41,0,26.57,2,4.36,0,0,0.03,0,0.05,9.4,23.25,0.5,0.01,0.02,0,7.18,0,0.81,14.09,12.95,11.51,0.36,29.69,43,26.72,0,0,0,0,0,0,0.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,87.41,0.36,0.02,,,,
4/30/2015,79d5e00d,Euro,Daily,Open-End Fund,Austria,Euro,11185787.82,208.725,1.8,,,,,10.02,75.17,26.35,48.82,6.4,0.79,5.61,8.41,7.98,5.53,6.39,2.48,6.15,7.23,21.7,12.07,0.6,3.93,0.87,0.5,0.19,3.7,1.63,1.71,11.09,0.27,0.3,0.68,0.11,0.88,0.14,0.43,1.03,1.63,3.18,26.33,14.29,14.33,27.09,15.28,3.77,1.82,0,7.94,0.84,10.2,-0.13,0.01,0,0.1,0.88,1.58,0,0.04,0.13,0,0.32,0.02,0.11,0.24,0.29,0.43,0.79,1.56,3.36,1.5,0.36,0.08,0.03,0.2,0.03,,,,,,,,,3.62,34.94,30.03,0.68,0.08,4.62,0.13,0.88
5/31/2015,79d5e00d,Euro,Daily,Open-End Fund,Austria,Euro,11077325.44,208.486,1.8,,,,,6.51,79.28,27.52,51.75,3.21,0.45,2.76,11.01,9.26,6.14,6.87,2.72,6.46,7.63,21.62,12.4,0.6,4.3,0.92,0.57,0.22,4.41,1.59,1.92,11.77,0.39,0.29,0.72,0.14,0.95,0.15,0.51,1.11,1.82,3.41,27.5,15.37,15.08,28.51,15.78,4.07,1.57,0,8.3,0.18,6.44,0.1,0.01,0,0.03,0.13,1.05,0,0.04,0.03,0,0.07,0.01,0.04,0.05,0.06,0.19,0.44,1.97,5.24,1.59,0.33,0.08,0.03,0.2,0.03,,,,,,,,,3.94,36.32,31.9,0.72,0.04,2.26,0.03,0.48
3/31/2015,79d5e00d,Euro,Daily,Open-End Fund,Austria,Euro,10497650.99,195.813,1.8,,,,,18.5,69.06,18.3,50.76,3.32,0.44,2.88,9.11,10.56,4.86,5.24,2.28,4.33,5.57,20.45,10.48,0.68,3.21,0.95,0.49,0.16,5.21,1.85,1.59,10.83,0.36,0.28,0.5,0.18,0.96,0.89,0.47,1.06,1.73,3.01,18.29,11.98,12.84,26.46,13.75,3.49,1.65,0,5.25,0.26,18.99,-0.45,0.02,0,0.03,0.13,0.99,0,0.04,0.03,0,0.08,0.03,0.04,0.05,0.06,0.21,0.44,1.31,3.19,1.18,0.47,0.08,0.04,0.25,0.02,,,,,,,,,4.61,33.96,23.5,0.5,0.11,2.34,0.03,0.46
3/31/2015,61897abd,Euro,Daily,Open-End Fund,Austria,Euro,20921666.47,119.514,0.24,,0.4,0.4,,7.98,0,0,0,92.02,7.93,84.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.04,0,64.04,1.94,7.98,0,0,0,0,16.68,10.15,0,6.79,0,0,5.07,0,0,4.46,1.4,12.6,7.93,39.07,23.54,20.63,3.85,0,0,0,0,,,,,,,,,,,,,5.54,64.84,0,7.93
5/31/2015,61897abd,Euro,Daily,Open-End Fund,Austria,Euro,22064554.4,124.324,0.24,,0.49,0.49,,3.38,0,0,0,96.62,8.99,87.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.23,0,65.39,2.01,3.38,0,0,0,0,14.94,11.88,0,6.99,0.56,0,5.22,0,0,4.51,1.45,12.48,8.99,40.25,21.21,22.66,4.48,0,0,0,0,,,,,,,,,,,,,5.8,67.64,0.56,8.99
4/30/2015,61897abd,Euro,Daily,Open-End Fund,Austria,Euro,22005405.57,123.566,0.24,,0.53,0.53,,8.39,0,0,0,91.61,8.45,83.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.45,0,63.23,1.93,8.39,0,0,0,0,15.48,11.43,0,6.7,0,0,5.03,0,0,4.36,1.39,11.99,8.45,39.77,21.55,21.57,3.76,0,0,0,0,,,,,,,,,,,,,5.53,64.54,0,8.45
4/30/2015,c1ffd560,Euro,Daily,Open-End Fund,Luxembourg,Euro,76501023.46,202.403,0.68,1.03,1.64,1.64,1.57,6.93,0,0,0,92.36,45.88,46.48,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.95,0,84.12,0,6.93,0,0.62,0,3.78,0,6.87,0,0,1.48,1.51,2.08,0.4,0,0,3.76,7.15,45.88,12.21,13.66,20.73,6.73,3.17,5.85,20.71,6.7,6.43,5.17,30.55,42.21,6.38,0,0,9.26,,,,,4.05,27.47,1.48,49.66
3/31/2015,c1ffd560,Euro,Daily,Open-End Fund,Luxembourg,Euro,77301698.14,195.368,0.68,0.96,1.64,1.64,1.57,6.93,0,0,0,92.36,45.88,46.48,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.95,0,84.12,0,6.93,0,0.62,0,3.78,0,6.87,0,0,1.48,1.51,2.08,0.4,0,0,3.76,7.15,45.88,12.21,13.66,20.73,6.73,3.17,5.85,20.71,6.7,6.43,5.17,30.55,42.21,6.38,0,0,9.26,,,,,4.05,27.47,1.48,49.66
5/31/2015,c1ffd560,Euro,Daily,Open-End Fund,Luxembourg,Euro,77975484.82,202.602,0.68,1.03,1.69,1.69,1.55,5.85,0,0,0,93.42,45.67,47.76,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.27,0,84.88,0,5.85,0,0.65,0,3.82,0,6.98,0,0,1.53,0.74,2.13,0.41,0,0,3.84,7.34,45.67,10.66,15.33,20.32,6.38,2.46,5.85,21.15,7.51,6.61,5.19,30.79,42.5,5.62,0,0,9.28,,,,,3.36,29.07,1.53,49.49
3/31/2015,e82d217d,US Dollar,Daily,Open-End Fund,Luxembourg,Euro,7933245267,389.61,0.8,1.09,,,,3.24,96.08,82.73,13.35,0.63,0.02,0.61,0.05,4.16,0,7.22,0,7.77,27.53,4.25,40.71,0,4.45,0,0,0,0,3.93,2.12,2.55,0,0,0.18,0,0,0,0,1.94,0.54,2.07,82.73,10.36,40.26,39.63,5.83,0,0.3,0,0.37,0.01,3.28,-0.04,0,0,0.12,0.01,0.02,0,0,0.06,0,0.01,0,0,0,0.03,0,0.01,0,0,0,0,0,0,0,0,,,,,,,,,3.93,7.16,82.73,0.18,0.01,0.1,0.06,0.13
5/31/2015,e82d217d,US Dollar,Daily,Open-End Fund,Luxembourg,Pound Sterling,8690831005,418.74,0.8,,,,,0.26,99.69,86.23,13.46,0.05,0,0.05,0,4.4,0,7.39,0,8.22,32.98,4.57,37.98,0,4.14,0,0,0,0,3.07,2.16,2.29,0,0,0.06,0,0,0,0,3.06,0.52,2.28,86.23,10.12,40.79,43.63,5.14,0,0.02,0,0.04,0,0.26,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3.07,8.04,86.23,0.06,0,0.01,0,0.02
4/30/2015,e82d217d,US Dollar,Daily,Open-End Fund,Luxembourg,Euro,8655488791,417.72,0.8,,,,,3.46,95.79,81.71,14.08,0.68,0.02,0.67,0.06,3.99,0,7.06,0,7.83,31.48,4.05,37.4,0,3.99,0,0,0,0,3.49,2,2.46,0,0,0.17,0,0,0,0,3.21,0.53,2.21,81.71,9.94,36.44,44.45,4.96,0,0.23,0,0.52,0,3.33,0.13,0,0,0.2,0.01,0,0,0,0.02,0,0.01,0,0,0,0.05,0,0.02,0,0,0,0,0,0,0,0,,,,,,,,,3.49,8.2,81.71,0.17,0.02,0.06,0.02,0.22
4/30/2015,20f53dfd,Euro,Daily,Open-End Fund,Luxembourg,Euro,95647276.63,181.728,1.41,2.02,,,,3.41,96.59,0,96.59,0,0,0,0,12.61,3.46,11.35,9.61,10.09,17.79,0,1.44,8.65,21.59,0,2.08,2.59,0,0,10.76,20.63,7.24,0,0,0,11.39,0,0,1.8,9.37,18.92,0,20.62,33.87,23.23,15.15,3.72,0,0,0,0,3.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,75.09,0,0,,,,
5/31/2015,20f53dfd,Euro,Daily,Open-End Fund,Luxembourg,Euro,122861924.4,189.373,1.41,2.02,,,,4.15,95.85,0,95.85,0,0,0,0,12.04,3.41,11.37,9.83,11.38,16.37,0,1.36,8.6,21.48,0,1.93,2.96,0,0,10.62,19.39,6.71,0,0,0,11.47,0,0,1.65,9.13,20.38,0,24.6,34.6,20.69,12.61,3.35,0,0,0,0,4.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,72.51,0,0,,,,
3/31/2015,20f53dfd,Euro,Daily,Open-End Fund,Luxembourg,Euro,91752180.14,174.563,1.41,1.96,,,,3.37,96.63,2.6,94.03,0,0,0,0,12.46,3.74,11.6,10.41,10.45,18.1,0,1.86,8.07,19.94,0,2.09,0,0,0,10.79,20.53,7.39,0,0,0,11.45,0,0,2.06,9.57,18.43,2.6,20.12,33.5,23.97,14.65,4.39,0,0,0,0,3.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75.6,2.6,0,,,,
5/31/2015,103f29b3,Euro,Daily,Insurance Product Fund,Netherlands,Euro,62075255.81,12.634,0.6,,5.09,5.09,,2.5,0,0,0,96.69,2.29,94.4,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.42,0,31.04,1.04,2.44,0.06,0,3.95,0,0,0,5.04,0,0,7.65,0,1.73,0,0,0,0,2.29,6.5,11.61,11.59,22.16,9.45,3.54,24.47,1.27,,,,,,,,,,,,,86.36,0,0,2.29
3/31/2015,103f29b3,Euro,Daily,Insurance Product Fund,Netherlands,Euro,55967935.97,11.835,0.6,,4.61,4.61,,3.44,0,0,0,95.76,3.22,92.54,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.65,0,31.91,0,2.99,0.45,0,4.32,0,0,0,6.31,0,0,8.37,0,1.3,0,0,0,0,3.25,5.73,10.7,11.22,23.78,8.98,1.46,26.74,0.86,,,,,,,,,,,,,82.52,0,0,3.13
4/30/2015,103f29b3,Euro,Daily,Insurance Product Fund,Netherlands,Euro,61106259.46,12.454,0.6,,4.61,4.61,,3.44,0,0,0,95.76,3.13,92.63,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.65,0,31.91,0,2.99,0.45,0,4.16,0,0,0,6.07,0,0,8.46,0,1.26,0,0,0,0,3.13,6.36,9.69,11.39,23.08,8.81,1.73,26.75,0.85,,,,,,,,,,,,,82.52,0,0,3.13
4/30/2015,42b428ce,Euro,Daily,Insurance Product Fund,Netherlands,Euro,469937605.2,6.842,0.15,,0.37,0.37,,1.7,0,0,0,91.7,25.64,66.06,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,0,95.92,0,1.7,0,4.32,0,0,8.87,11.14,0,2.21,3.49,0,8.46,0,2.57,1.17,8.44,4.9,25.64,7.97,23.17,26.49,24.5,7.48,0.84,2.9,0.41,,,,,,,,,,,,,1.01,53.15,3.49,25.64
3/31/2015,42b428ce,Euro,Daily,Insurance Product Fund,Netherlands,Euro,456555767.6,6.623,0.15,,0.37,0.37,,1.7,0,0,0,91.7,25.8,65.9,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,0,95.92,0,1.7,0,4.23,0,0,9,10.2,0,2.01,3.17,0,8.54,0,2.33,1.58,7.75,4.69,24.87,8.43,21.24,24.56,25.18,8.19,0.76,2.65,0.37,,,,,,,,,,,,,1.01,53.15,3.49,25.64
5/31/2015,42b428ce,Euro,Daily,Insurance Product Fund,Netherlands,Euro,467175676.1,6.869,0.15,,0.51,0.51,,1.26,0,0,0,91.43,25.11,66.33,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,0,96.55,0,1.26,0,3.12,0,0,10.75,10.32,0,2.17,2.52,0,8.84,0,2.5,1.32,7.72,6.73,25.23,6.67,21.01,29.45,24.71,8.36,0.81,2.98,0.4,,,,,,,,,,,,,1.01,52.84,2.52,25.23
5/31/2015,261ecfb9,Euro,Daily,Open-End Fund,Netherlands,Euro,,16.335,0.47,,4.47,4.47,,1.84,0.27,0.27,0,93.35,59.55,33.8,4.54,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.22,0,0,97.85,0.03,1.94,-0.1,0.57,0,4.01,5.33,5.71,0,0.67,0.28,0,3.67,0,1.69,0.59,1.65,5.98,59.55,6.88,28.96,30,17.99,1.79,0.79,2.29,1.23,,,,,,,,,0,0,0.27,0,0.07,22.35,0.28,63.56
3/31/2015,261ecfb9,Euro,Daily,Open-End Fund,Netherlands,Euro,,15.621,0.47,,4.49,4.49,,4.02,0.19,0.15,0.04,91.45,59.86,31.59,4.34,0,0,0,0,0,0,0,0,0.14,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.14,,,,,,0,0,95.76,0.03,3.72,0.3,0.48,0,3.86,5.23,4,0,1.42,0,0,3.7,0,1.83,0.31,1.69,5.63,60.78,6.65,28.01,32,15.91,2.8,0.74,2.22,1.03,,,,,,,,,0,0,0.14,0,0.19,21.3,0.27,63.03
4/30/2015,261ecfb9,Euro,Daily,Open-End Fund,Netherlands,Euro,,16.206,0.47,,4.49,4.49,,4.02,0.19,0.15,0.04,91.45,59.3,32.15,4.34,0,0,0,0,0,0,0,0,0.15,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.15,0,0,0,0,0.15,0,0,95.76,0.03,3.72,0.3,0.55,0,3.73,4.85,4.71,0,1.4,0.27,0,3.39,0,1.8,0.57,1.66,5.5,59.3,6.2,26.31,32.15,16.67,2.52,0.75,2.18,1.07,,,,,,,,,0,0,0.15,0,0.19,21.3,0.27,63.03
4/30/2015,5ef0e56e,Euro,Daily,Open-End Fund,Netherlands,Euro,404127790.9,8.646,0.19,,0.37,0.37,,1.68,0,0,0,91.72,25.65,66.07,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,0,95.94,0,1.68,0,4.32,0,0,8.88,11.15,0,2.21,3.49,0,8.46,0,2.57,1.17,8.44,4.9,25.65,7.97,23.17,26.5,24.51,7.48,0.84,2.9,0.41,,,,,,,,,,,,,1.01,53.16,3.49,25.65
3/31/2015,5ef0e56e,Euro,Daily,Open-End Fund,Netherlands,Euro,373427846.9,8.362,0.19,,0.37,0.37,,1.68,0,0,0,91.72,25.8,65.91,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,0,95.94,0,1.68,0,4.23,0,0,9,10.2,0,2.01,3.17,0,8.54,0,2.33,1.58,7.74,4.69,24.87,8.43,21.24,24.56,25.17,8.19,0.76,2.65,0.37,,,,,,,,,,,,,1.01,53.16,3.49,25.65
5/31/2015,5ef0e56e,Euro,Daily,Open-End Fund,Netherlands,Euro,403446145.8,8.689,0.19,,0.51,0.51,,1.23,0,0,0,91.46,25.11,66.35,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,0,96.58,0,1.25,-0.02,3.12,0,0,10.76,10.32,0,2.17,2.52,0,8.84,0,2.5,1.32,7.72,6.73,25.24,6.67,21.02,29.46,24.72,8.36,0.81,2.98,0.41,,,,,,,,,,,,,1.01,52.86,2.52,25.24
4/30/2015,b2f65e5c,Euro,Daily,Open-End Fund,Netherlands,Euro,61897991.84,8.892,0.17,,-0.24,-0.24,,1.18,0,0,0,98.82,0,98.82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.83,0,0,0,1.18,-0.01,7.92,0,0,22.94,8.5,0,20.79,0,0,5.17,0,16.95,0.94,0,0,0,15.51,11.12,28.56,11.23,15.48,7.25,7.35,2.31,,,,,,,,,,,,,3.73,93.59,0,0
5/31/2015,b2f65e5c,Euro,Daily,Open-End Fund,Netherlands,Euro,63417397.55,8.935,0.17,,0.02,0.02,,0.63,0,0,0,99.37,0,99.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.38,0,0,0,0.63,-0.01,8.27,0,0,22.91,6.1,0,21.09,0,0,5.13,0,18.49,0.95,0,0,0,20.1,4.33,28.7,12.86,16.37,7,7.17,2.97,,,,,,,,,,,,,3.97,93.81,0,0
3/31/2015,b2f65e5c,Euro,Daily,Open-End Fund,Netherlands,Euro,58920365.9,8.688,0.17,,-0.24,-0.24,,1.18,0,0,0,98.82,0,98.82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.83,0,0,0,1.18,-0.01,8.16,0,0,23.04,8.54,0,20.68,0,0,5.18,0,16.98,0.97,0,0,0,15.98,11.86,29.11,10.9,15.21,7.45,7.13,2.37,,,,,,,,,,,,,3.73,93.59,0,0
5/31/2015,76fa2143,Euro,Daily,Open-End Fund,Netherlands,Euro,106727480.1,16.842,0.6,,5.09,5.09,,2.53,0,0,0,96.65,2.29,94.36,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4,0,31.03,1.04,2.47,0.06,0,3.95,0,0,0,5.04,0,0,7.65,0,1.73,0,0,0,0,2.29,6.49,11.6,11.59,22.16,9.45,3.54,24.46,1.27,,,,,,,,,,,,,86.34,0,0,2.29
3/31/2015,76fa2143,Euro,Daily,Open-End Fund,Netherlands,Euro,100043445.5,15.659,0.6,,4.61,4.61,,3.13,0,0,0,96.07,3.23,92.84,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.86,0,32.01,0,2.68,0.45,0,4.32,0,0,0,6.31,0,0,8.37,0,1.3,0,0,0,0,3.25,5.73,10.7,11.23,23.78,8.98,1.46,26.74,0.86,,,,,,,,,,,,,82.79,0,0,3.14
4/30/2015,76fa2143,Euro,Daily,Open-End Fund,Netherlands,Euro,104899095.2,16.535,0.6,,4.61,4.61,,3.13,0,0,0,96.07,3.14,92.93,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.86,0,32.01,0,2.68,0.45,0,4.17,0,0,0,6.09,0,0,8.49,0,1.26,0,0,0,0,3.14,6.39,9.72,11.43,23.16,8.84,1.74,26.84,0.85,,,,,,,,,,,,,82.79,0,0,3.14
3/31/2015,d3a2bb94,Euro,Daily,Insurance Product Fund,Netherlands,Euro,82167295.65,13.046,0.4,,4.49,4.49,,3.97,0.19,0.15,0.04,91.5,59.89,31.6,4.34,0,0,0,0,0,0,0,0,0.14,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.15,,,,,,0,0,95.81,0.03,3.67,0.3,0.48,0,3.85,5.23,4,0,1.42,0,0,3.7,0,1.83,0.31,1.69,5.63,60.76,6.65,28,31.99,15.9,2.8,0.74,2.22,1.03,,,,,,,,,0,0,0.15,0,0.19,21.31,0.27,63.06
5/31/2015,d3a2bb94,Euro,Daily,Insurance Product Fund,Netherlands,Euro,83649756.37,13.622,0.4,,4.47,4.47,,1.92,0.27,0.27,0,93.27,59.5,33.77,4.53,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.22,0,0,97.77,0.03,1.97,-0.05,0.57,0,4.01,5.33,5.7,0,0.67,0.28,0,3.67,0,1.68,0.59,1.65,5.97,59.5,6.88,28.94,29.98,17.98,1.79,0.78,2.29,1.23,,,,,,,,,0,0,0.27,0,0.07,22.34,0.28,63.51
4/30/2015,d3a2bb94,Euro,Daily,Insurance Product Fund,Netherlands,Euro,85701742.91,13.568,0.4,,4.49,4.49,,3.97,0.19,0.15,0.04,91.5,59.33,32.17,4.34,0,0,0,0,0,0,0,0,0.15,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.15,0,0,0,0,0.15,0,0,95.81,0.03,3.67,0.3,0.55,0,3.73,4.85,4.71,0,1.4,0.27,0,3.39,0,1.8,0.57,1.67,5.51,59.33,6.2,26.32,32.17,16.68,2.52,0.75,2.18,1.07,,,,,,,,,0,0,0.15,0,0.19,21.31,0.27,63.06
3/31/2015,c4b24a49,Euro,Daily,Insurance Product Fund,Netherlands,Euro,44602792.31,6.486,0.12,,-0.24,-0.24,,1.19,0,0,0,98.81,0,98.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.82,0,0,0,1.19,-0.01,8.16,0,0,23.04,8.54,0,20.68,0,0,5.18,0,16.98,0.97,0,0,0,15.98,11.86,29.1,10.9,15.21,7.45,7.13,2.37,,,,,,,,,,,,,3.73,93.58,0,0
5/31/2015,c4b24a49,Euro,Daily,Insurance Product Fund,Netherlands,Euro,58337816.11,6.65,0.12,,0.02,0.02,,0.63,0,0,0,99.37,0,99.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.38,0,0,0,0.63,-0.01,8.27,0,0,22.91,6.1,0,21.09,0,0,5.13,0,18.49,0.95,0,0,0,20.1,4.33,28.7,12.86,16.37,7,7.17,2.97,,,,,,,,,,,,,3.97,93.8,0,0
4/30/2015,c4b24a49,Euro,Daily,Insurance Product Fund,Netherlands,Euro,48085262.16,6.628,0.12,,-0.24,-0.24,,1.19,0,0,0,98.81,0,98.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.82,0,0,0,1.19,-0.01,7.92,0,0,22.94,8.49,0,20.79,0,0,5.17,0,16.95,0.94,0,0,0,15.51,11.12,28.56,11.23,15.47,7.25,7.35,2.31,,,,,,,,,,,,,3.73,93.58,0,0
