Date,Security ID,Base Currency,Pricing Frequency,Investment Type,Domicile,Portfolio Currency,Fund Size (USD),NAV (Daily - USD),Asset Allocation - Cash (%),Asset Allocation - Equity (%),Asset Allocation - US Equity (%),Asset Allocation - Non-US Equity (%),Asset Allocation - Bonds (%),Asset Allocation - US Bonds (%),Asset Allocation - Non-US Bonds (%),Asset Allocation - Other (%),Fixed Income - Government (%),Fixed Income - Municipal (%),Fixed Income - Corporate (%),Fixed Income - Securitized (%),Fixed Income - Cash Equivalents (%),Fixed Income - Derivatives (%),NAV_pct_change,Fund_Size_pct_change,Cluster
2015-05-31,03c0c492,Swedish Krona,Daily,Open-End Fund,Sweden,Swedish Krona,3465392.34,17.554,77.52,29.52,27.62,1.91,0.0,0.0,0.0,-7.05,0.0,0.0,0.0,0.0,77.52,0.0,0.007114170969592548,0.00782427474982561,4
2015-03-31,03e3761e,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,1175915.05,33.105,0.79,99.21,0.0,99.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.02,1e-08,1e-08,1
2015-04-30,03e3761e,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,1173948.68,32.088,1.67,98.33,0.0,98.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.14,-0.03072043497961019,-0.001672204127330601,1
2015-05-31,03e3761e,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,1140190.51,32.589,0.98,99.02,0.0,99.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.015613313388182393,-0.02875608668004115,1
2015-03-31,03f9a01b,Pound Sterling,Daily,Open-End Fund,Luxembourg,Euro,90571194.69,33.319,-26.73,116.63,63.9,52.72,0.0,0.0,0.0,10.11,0.0,0.0,0.0,0.0,-26.66,-0.07,1e-08,1e-08,1
2015-04-30,03f9a01b,Pound Sterling,Daily,Open-End Fund,Luxembourg,Euro,101057195.5,36.455,-21.5,111.88,65.0,46.88,0.0,0.0,0.0,9.61,0.0,0.0,0.0,0.0,-21.54,0.05,0.0941204718028752,0.11577633314753832,1
2015-05-31,03f9a01b,Pound Sterling,Daily,Open-End Fund,Luxembourg,Euro,102532104.5,35.971,-22.45,121.12,78.76,42.36,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,-22.41,-0.04,-0.013276642435879893,0.01459479448942358,1
2015-03-31,04004a45,Euro,Weekly,Insurance Product Fund,Italy,,1e-08,31.735,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,04004a45,Euro,Weekly,Insurance Product Fund,Italy,,1e-08,33.302,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.04937765873641098,1e-08,0
2015-05-31,04004a45,Euro,Weekly,Insurance Product Fund,Italy,,1e-08,33.589,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.008618101014953972,1e-08,0
2015-03-31,040864fd,Euro,Daily,Open-End Fund,Luxembourg,Euro,150487516.1,170.599,5.07,26.78,9.66,17.13,63.88,7.6,56.28,4.26,19.39,0.0,44.71,1.83,5.03,-0.01,1e-08,1e-08,0
2015-04-30,040864fd,Euro,Daily,Open-End Fund,Luxembourg,Euro,153992946.0,176.774,7.09,26.8,9.45,17.35,61.8,8.1,53.69,4.31,16.61,0.0,45.59,1.75,7.07,0.07,0.03619599177017463,0.023293825234450782,0
2015-05-31,040864fd,Euro,Daily,Open-End Fund,Luxembourg,Euro,154685604.0,178.069,4.92,27.83,10.32,17.51,62.36,7.38,54.98,4.89,16.04,0.0,47.29,1.71,4.96,0.0,0.007325737947888156,0.0044979852518698404,0
2015-03-31,041ed301,Euro,Daily,Open-End Fund,Luxembourg,Euro,1545953759.0,22.083,6.81,93.2,0.0,93.2,0.02,0.0,0.02,-0.03,0.02,0.0,0.14,0.0,6.42,0.39,1e-08,1e-08,1
2015-04-30,041ed301,Euro,Daily,Open-End Fund,Luxembourg,Euro,1798825773.0,23.364,4.73,94.18,0.0,94.19,0.01,0.0,0.01,1.08,0.01,0.0,0.14,0.0,4.61,0.12,0.05800842276864571,0.16357023133962967,1
2015-05-31,041ed301,Euro,Daily,Open-End Fund,Luxembourg,Euro,1909729089.0,24.326,5.81,92.22,0.0,92.22,0.0,0.0,0.0,1.97,0.0,0.0,0.19,0.0,5.85,-0.04,0.04117445642869377,0.06165317267777448,1
2015-03-31,0454dc7e,Euro,Daily,Insurance Product Fund,Spain,Euro,1e-08,25.333,1.95,31.58,0.86,30.73,52.42,0.17,52.25,14.04,12.68,0.0,53.79,0.0,-2.7,4.65,1e-08,1e-08,0
2015-04-30,0454dc7e,Euro,Daily,Insurance Product Fund,Spain,Euro,1e-08,26.022,0.03,30.17,0.29,29.87,56.39,1.17,55.21,13.42,13.69,0.0,56.09,0.0,-4.33,4.36,0.027197726285872248,1e-08,0
2015-05-31,0454dc7e,Euro,Daily,Insurance Product Fund,Spain,Euro,1e-08,26.469,0.03,30.17,0.29,29.87,56.39,1.17,55.21,13.42,13.69,0.0,56.09,0.0,-4.33,4.36,0.017177772653908407,1e-08,0
2015-03-31,045519d1,Euro,Daily,Open-End Fund,Luxembourg,Euro,157142492.1,211.34,5.56,94.44,0.0,94.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,1e-08,1e-08,1
2015-04-30,045519d1,Euro,Daily,Open-End Fund,Luxembourg,Euro,167991481.7,224.386,4.31,95.69,0.0,95.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.06172991388284288,0.0690391851052996,1
2015-05-31,045519d1,Euro,Daily,Open-End Fund,Luxembourg,Euro,189995366.2,244.055,3.76,96.24,0.0,96.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.08765698394730514,0.13098214431666633,1
2015-03-31,04880f77,Euro,Daily,Insurance Product Fund,Belgium,,12880856.94,211.391,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,04880f77,Euro,Daily,Insurance Product Fund,Belgium,,13297309.44,221.43,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.04749019589291881,0.032331117559947,0
2015-05-31,04880f77,Euro,Daily,Insurance Product Fund,Belgium,,13050824.68,219.108,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,-0.010486383958813184,-0.0185364386015221,0
2015-03-31,04b73e4d,Euro,Daily,Open-End Fund,Germany,Euro,7427951.21,93.351,12.15,35.37,10.19,25.18,23.9,2.62,21.28,28.57,6.35,0.0,21.58,0.22,12.18,-0.03,1e-08,1e-08,0
2015-04-30,04b73e4d,Euro,Daily,Open-End Fund,Germany,Euro,7791832.9,97.937,14.07,36.19,10.66,25.53,21.44,1.88,19.56,28.3,5.34,0.0,20.06,0.22,14.08,0.0,0.04912641535709317,0.0489881637227394,0
2015-05-31,04b73e4d,Euro,Daily,Open-End Fund,Germany,Euro,7881453.73,99.096,13.51,37.16,10.79,26.37,23.12,2.58,20.54,26.21,6.32,0.0,20.54,0.21,13.59,-0.08,0.011834138272563077,0.01150189321950168,0
2015-03-31,04c397fc,Euro,Weekly,Open-End Fund,France,Euro,2401368.31,82.805,12.13,32.57,3.18,29.39,34.26,4.54,29.72,21.03,4.23,0.0,35.48,0.0,12.47,-0.33,1e-08,1e-08,0
2015-04-30,04c397fc,Euro,Weekly,Open-End Fund,France,Euro,2497356.24,86.106,12.13,32.57,3.18,29.39,34.26,4.54,29.72,21.03,4.23,0.0,35.48,0.0,12.47,-0.33,0.03986474246724225,0.03997218152678972,0
2015-05-31,04c397fc,Euro,Weekly,Open-End Fund,France,Euro,2549623.58,87.912,12.13,32.57,3.18,29.39,34.26,4.54,29.72,21.03,4.23,0.0,35.48,0.0,12.47,-0.33,0.020974148142986593,0.02092906857373289,0
2015-03-31,04ccc0a6,Zloty,Daily,Open-End Fund,Poland,,4574950.87,24.905,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,04ccc0a6,Zloty,Daily,Open-End Fund,Poland,,4092455.9,26.492,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.06372214414776156,-0.10546451398285728,0
2015-05-31,04ccc0a6,Zloty,Daily,Open-End Fund,Poland,,3762486.9,26.819,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.012343348935527576,-0.08062860249758586,0
2015-03-31,04fff701,Euro,Daily,Open-End Fund,Luxembourg,Euro,863252276.3,176.475,3.44,0.0,0.0,0.0,96.46,0.21,96.25,0.1,77.52,0.0,1.18,17.86,3.44,0.0,1e-08,1e-08,3
2015-04-30,04fff701,Euro,Daily,Open-End Fund,Luxembourg,Euro,890024209.4,181.813,2.05,0.0,0.0,0.0,97.89,0.17,97.73,0.06,78.8,0.0,1.46,17.69,2.05,0.0,0.03024791046890485,0.031012872870428643,3
2015-05-31,04fff701,Euro,Daily,Open-End Fund,Luxembourg,Euro,909393484.1,182.624,3.5,0.0,0.0,0.0,96.46,0.17,96.29,0.04,77.66,0.0,1.4,17.44,3.5,0.0,0.004460627127873096,0.021762638022012393,3
2015-03-31,054630dd,Euro,Daily,Insurance Product Fund,Belgium,Euro,257681469.5,191.568,-0.06,88.36,34.13,54.23,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,-0.06,0.0,1e-08,1e-08,1
2015-04-30,054630dd,Euro,Daily,Insurance Product Fund,Belgium,Euro,273982447.4,202.73,0.13,88.05,31.89,56.16,0.01,0.0,0.01,11.81,0.0,0.0,0.01,0.0,0.14,-0.01,0.058266516328405515,0.0632601868175855,1
2015-05-31,054630dd,Euro,Daily,Insurance Product Fund,Belgium,Euro,277073466.4,203.918,0.09,88.09,31.93,56.16,0.01,0.0,0.01,11.82,0.0,0.0,0.01,0.0,0.09,-0.01,0.005860010851872044,0.011281813960466236,1
2015-03-31,0555f877,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,2576754594.0,201.06,1.39,98.61,0.0,98.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1e-08,1e-08,1
2015-04-30,0555f877,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,2589395984.0,209.747,1.53,98.47,0.0,98.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.043206008156769116,0.004905934786896493,1
2015-05-31,0555f877,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,2646362459.0,217.51,1.92,98.08,0.0,98.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.037011256418446825,0.02199990860880252,1
2015-03-31,055e1bf2,Euro,Daily,Open-End Fund,Spain,Euro,10873083.15,13.518,26.07,58.62,10.81,47.81,15.31,0.0,15.31,0.0,15.31,0.0,0.0,0.0,26.07,0.0,1e-08,1e-08,0
2015-04-30,055e1bf2,Euro,Daily,Open-End Fund,Spain,Euro,11489375.39,14.082,15.65,58.51,32.77,25.75,25.84,0.0,25.84,0.0,25.84,0.0,0.0,0.0,15.65,0.0,0.041722148246782,0.05668054143410095,0
2015-05-31,055e1bf2,Euro,Daily,Open-End Fund,Spain,Euro,11458422.26,14.138,14.53,62.26,39.31,22.95,23.19,0.0,23.19,0.03,23.19,0.0,0.0,0.0,14.53,0.0,0.003976707853998063,-0.0026940655126423962,0
2015-03-31,0588a485,Euro,Daily,Open-End Fund,Austria,Euro,22433906.42,6.802,1.05,98.95,0.0,98.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,1e-08,1e-08,1
2015-04-30,0588a485,Euro,Daily,Open-End Fund,Austria,Euro,23801873.72,7.134,1.59,98.41,0.0,98.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.04880917377241989,0.06097766810600769,1
2015-05-31,0588a485,Euro,Daily,Open-End Fund,Austria,Euro,23881760.71,7.126,1.86,98.14,0.0,98.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,-0.0011213905242500877,0.0033563319820857362,1
2015-03-31,05a6c487,Euro,Daily,Insurance Product Fund,Spain,Euro,19086713.97,7.447,65.72,12.31,0.0,12.31,21.96,0.0,21.96,0.0,4.39,0.0,17.57,0.0,65.72,0.0,1e-08,1e-08,4
2015-04-30,05a6c487,Euro,Daily,Insurance Product Fund,Spain,Euro,19338702.31,7.626,65.34,14.67,0.0,14.67,19.99,0.0,19.99,0.0,3.08,0.0,16.91,0.0,65.34,0.0,0.02403652477507734,0.013202290367847924,4
2015-05-31,05a6c487,Euro,Daily,Insurance Product Fund,Spain,Euro,19380692.73,7.636,65.34,14.67,0.0,14.67,19.99,0.0,19.99,0.0,3.08,0.0,16.91,0.0,65.34,0.0,0.001311303435614919,0.002171315289252407,4
2015-03-31,05ac01e9,US Dollar,Daily,Insurance Product Fund,Ireland,,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,05ac01e9,US Dollar,Daily,Insurance Product Fund,Ireland,,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-05-31,05ac01e9,US Dollar,Daily,Insurance Product Fund,Ireland,,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-03-31,05c71859,Euro,Daily,Open-End Fund,France,Euro,383253694.3,130.586,28.29,18.45,0.31,18.14,41.09,3.59,37.5,12.18,6.58,0.0,29.78,7.76,28.3,-0.08,1e-08,1e-08,0
2015-04-30,05c71859,Euro,Daily,Open-End Fund,France,Euro,392849586.5,134.919,28.29,18.45,0.31,18.14,41.09,3.59,37.5,12.18,6.58,0.0,29.78,7.76,28.3,-0.08,0.03318119859709312,0.025037963998042034,0
2015-05-31,05c71859,Euro,Daily,Open-End Fund,France,Euro,393049041.6,136.474,25.04,20.86,0.22,20.64,42.09,5.98,36.11,12.02,6.12,0.0,31.44,8.27,25.21,-0.27,0.011525433778785565,0.0005077136564581863,0
2015-03-31,05dd9380,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,1e-08,32.946,2.15,26.85,0.56,26.29,30.82,0.0,30.82,40.19,28.43,0.0,2.39,0.0,2.15,0.0,1e-08,1e-08,0
2015-04-30,05dd9380,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,1e-08,32.738,2.15,26.85,0.56,26.29,30.82,0.0,30.82,40.19,28.43,0.0,2.39,0.0,2.15,0.0,-0.006313361257815786,1e-08,0
2015-05-31,05dd9380,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,1e-08,32.738,2.15,26.85,0.56,26.29,30.82,0.0,30.82,40.19,28.43,0.0,2.39,0.0,2.15,0.0,0.0,1e-08,0
2015-03-31,05de8010,Pound Sterling,Daily,Open-End Fund,Ireland,,1e-08,265.759,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,05de8010,Pound Sterling,Daily,Open-End Fund,Ireland,,1e-08,265.759,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0,1e-08,0
2015-05-31,05de8010,Pound Sterling,Daily,Open-End Fund,Ireland,,1e-08,265.759,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0,1e-08,0
2015-03-31,05df6a3d,Euro,Daily,Open-End Fund,Finland,Euro,149523275.5,253.278,3.84,96.16,0.0,96.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,1e-08,1e-08,1
2015-04-30,05df6a3d,Euro,Daily,Open-End Fund,Finland,Euro,145662519.5,253.322,5.35,94.65,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,0.0,0.00017372215510236266,-0.025820434892760202,1
2015-05-31,05df6a3d,Euro,Daily,Open-End Fund,Finland,Euro,128646723.2,248.258,2.78,97.22,0.0,97.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,-0.019990367990146862,-0.11681657270798473,1
2015-03-31,05e221cb,Zloty,Daily,Open-End Fund,Poland,Zloty,299116008.9,21.553,0.45,12.7,12.56,0.14,71.01,65.94,5.07,15.84,0.0,0.0,82.1,1.51,1.4,0.0,1e-08,1e-08,3
2015-04-30,05e221cb,Zloty,Daily,Open-End Fund,Poland,Zloty,298499493.1,21.859,0.45,12.7,12.56,0.14,71.01,65.94,5.07,15.84,0.0,0.0,82.1,1.51,1.4,0.0,0.01419755950447743,-0.0020611260569676215,3
2015-05-31,05e221cb,Zloty,Daily,Open-End Fund,Poland,Zloty,298243358.9,22.05,0.45,12.7,12.56,0.14,71.01,65.94,5.07,15.84,0.0,0.0,82.1,1.51,1.4,0.0,0.008737819662381519,-0.0008580724789178928,3
2015-03-31,05f35d4b,Euro,Weekly,Insurance Product Fund,Italy,,1e-08,15.635,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,05f35d4b,Euro,Weekly,Insurance Product Fund,Italy,,1e-08,15.787,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.009721778062040443,1e-08,0
2015-05-31,05f35d4b,Euro,Weekly,Insurance Product Fund,Italy,,1e-08,15.946,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.010071577880534477,1e-08,0
2015-03-31,05f3bacb,Swiss Franc,Daily,Open-End Fund,Switzerland,US Dollar,168246204.7,241.966,0.47,99.53,94.06,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,1e-08,1e-08,1
2015-04-30,05f3bacb,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,176851107.0,258.131,0.61,99.4,93.97,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.06680690675549439,0.051144703771139666,1
2015-05-31,05f3bacb,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,177115493.6,258.008,0.67,99.33,94.05,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,-0.0004765022411100661,0.0014949671759758587,1
2015-03-31,05f96ce1,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,80668522.0,106.26,8.69,0.0,0.0,0.0,91.31,0.0,91.31,0.0,37.42,0.0,53.88,0.0,8.53,0.17,1e-08,1e-08,3
2015-04-30,05f96ce1,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,82194387.0,105.88,8.69,0.0,0.0,0.0,91.31,0.0,91.31,0.0,37.42,0.0,53.88,0.0,8.53,0.17,-0.0035761340109167206,0.018915246767506222,3
2015-05-31,05f96ce1,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,83508596.0,106.73,-0.04,0.0,0.0,0.0,99.78,0.0,99.78,0.26,39.77,0.0,60.01,0.0,0.11,-0.15,0.008027956176803963,0.01598903584499034,3
2015-03-31,0675f194,Danish Krone,Daily,Open-End Fund,Denmark,Danish Krone,126783317.9,36.809,0.15,99.85,65.07,34.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1e-08,1e-08,1
2015-04-30,0675f194,Danish Krone,Daily,Open-End Fund,Denmark,Danish Krone,126638531.8,37.641,0.0,99.26,65.58,33.68,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,1e-08,0.0,0.022603167703550753,-0.001141996458195016,1
2015-05-31,0675f194,Danish Krone,Daily,Open-End Fund,Denmark,Danish Krone,130561886.9,38.882,0.72,99.28,65.91,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.03296936850774412,0.030980737412497517,1
2015-03-31,0689885b,Euro,Daily,Open-End Fund,Belgium,Euro,154934171.7,26124.446,1.79,85.18,27.96,57.22,0.14,0.03,0.11,12.89,0.03,0.0,0.07,0.02,1.78,0.0,1e-08,1e-08,1
2015-04-30,0689885b,Euro,Daily,Open-End Fund,Belgium,Euro,163728961.7,27576.422,1.79,85.18,27.96,57.22,0.14,0.03,0.11,12.89,0.03,0.0,0.07,0.02,1.78,0.0,0.055579207306443834,0.056764688535137386,1
2015-05-31,0689885b,Euro,Daily,Open-End Fund,Belgium,Euro,164058259.0,27648.931,1.79,85.18,27.96,57.22,0.14,0.03,0.11,12.89,0.03,0.0,0.07,0.02,1.78,0.0,0.0026293838990425478,0.002011234277558005,1
2015-03-31,068dd56f,Euro,Monthly,Insurance Product Fund,Italy,,1e-08,20.709,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,068dd56f,Euro,Monthly,Insurance Product Fund,Italy,,1e-08,20.145,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,-0.02723453570911194,1e-08,0
2015-05-31,068dd56f,Euro,Monthly,Insurance Product Fund,Italy,,1e-08,20.543,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.019756763464879645,1e-08,0
2015-03-31,06b108e2,Zloty,Daily,Open-End Fund,Poland,Zloty,105642859.0,53.6,-0.79,94.03,0.0,94.03,0.0,0.0,0.0,6.76,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1
2015-04-30,06b108e2,Zloty,Daily,Open-End Fund,Poland,Zloty,102717581.1,57.675,-0.79,94.03,0.0,94.03,0.0,0.0,0.0,6.76,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.07602611940298498,-0.02769025684925852,1
2015-05-31,06b108e2,Zloty,Daily,Open-End Fund,Poland,Zloty,109836366.9,63.598,-0.79,94.03,0.0,94.03,0.0,0.0,0.0,6.76,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.10269614217598622,0.06930445327630497,1
2015-03-31,06c46768,US Dollar,Daily,Open-End Fund,Switzerland,US Dollar,2537745884.0,1213.99,0.1,0.0,0.0,0.0,99.9,99.9,0.0,0.0,99.9,0.0,0.0,0.0,0.1,0.0,1e-08,1e-08,3
2015-04-30,06c46768,US Dollar,Daily,Open-End Fund,Switzerland,US Dollar,2577582331.0,1221.13,-0.83,0.0,0.0,0.0,100.83,100.83,0.0,0.0,100.83,0.0,0.0,0.0,-0.83,0.0,0.005881432301748868,0.01569757131758598,3
2015-05-31,06c46768,US Dollar,Daily,Open-End Fund,Switzerland,US Dollar,2610100286.0,1217.09,0.42,0.0,0.0,0.0,99.58,99.58,0.0,0.0,99.58,0.0,0.0,0.0,0.42,0.0,-0.003308411061885508,0.012615680441673494,3
2015-03-31,06cda9f4,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,10963925.01,3.408,4.41,0.32,0.0,0.32,94.01,13.85,80.15,1.27,16.92,0.0,56.59,21.76,4.01,0.4,1e-08,1e-08,3
2015-04-30,06cda9f4,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,10624456.4,3.485,3.53,0.32,0.0,0.32,94.59,13.97,80.62,1.56,17.62,0.0,56.59,21.94,3.34,0.19,0.022593896713615003,-0.030962325051509976,3
2015-05-31,06cda9f4,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,10668140.28,3.544,4.66,0.34,0.0,0.34,93.36,13.91,79.45,1.64,16.43,0.0,57.68,20.88,4.63,0.03,0.01692969870875194,0.004111634360888239,3
2015-03-31,06d4d753,Pound Sterling,Daily,Open-End Fund,United Kingdom,Pound Sterling,547049925.3,39.903,10.13,87.64,9.44,78.2,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,10.13,0.0,1e-08,1e-08,1
2015-04-30,06d4d753,Pound Sterling,Daily,Open-End Fund,United Kingdom,Pound Sterling,710588687.0,43.567,10.13,87.64,9.44,78.2,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,1e-08,0.0,0.09182266997468869,0.2989466850037792,1
2015-05-31,06d4d753,Pound Sterling,Daily,Open-End Fund,United Kingdom,Pound Sterling,781135657.7,45.343,9.32,88.62,8.29,80.33,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,9.32,0.0,0.04076479904514896,0.09927961419965592,1
2015-03-31,06f1965c,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,2180798782.0,287.337,-0.01,0.0,0.0,0.0,100.01,45.08,54.93,0.0,100.01,0.0,0.0,0.0,0.34,-0.35,1e-08,1e-08,3
2015-04-30,06f1965c,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,2319648890.0,298.834,-1.42,0.0,0.0,0.0,101.42,45.73,55.69,0.0,101.42,0.0,0.0,0.0,0.37,-1.79,0.04001225042371859,0.06366938075445061,3
2015-05-31,06f1965c,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,2404608999.0,304.571,1.62,0.0,0.0,0.0,98.38,44.49,53.88,0.0,98.38,0.0,0.0,0.0,0.42,1.2,0.019197949363191746,0.036626279678042106,3
2015-03-31,06fe71c3,Euro,Daily,Open-End Fund,Luxembourg,Euro,199453368.5,151.095,56.24,-0.37,-18.72,18.35,39.29,1.46,37.83,4.84,15.23,0.0,29.1,0.0,98.05,-42.09,1e-08,1e-08,4
2015-04-30,06fe71c3,Euro,Daily,Open-End Fund,Luxembourg,Euro,206227453.0,155.073,56.18,0.97,-2.27,3.25,37.73,0.81,36.92,5.11,13.5,0.0,28.63,0.0,93.63,-37.79,0.026327807008835524,0.03396324940984896,4
2015-05-31,06fe71c3,Euro,Daily,Open-End Fund,Luxembourg,Euro,210770885.9,157.362,63.83,3.33,-1.9,5.23,27.92,0.78,27.13,4.93,2.74,0.0,29.47,0.0,100.02,-36.54,0.01476079007951081,0.022031173996994502,4
2015-03-31,0700aa9f,Pound Sterling,Daily,Open-End Fund,United Kingdom,Pound Sterling,145573272.0,1.084,-1.46,0.0,0.0,0.0,99.37,5.19,94.19,2.09,82.73,0.0,7.52,0.0,-182.49,190.43,1e-08,1e-08,2
